[1;34m[../csrc/utils/log.c:15 init_log] Log is written to /home/mubai/ysyx-workbench/npc/mynpc/build/npc-log.txt[0m
[1;34m[../csrc/memory/paddr.c:120 init_mem] physical memory area [0x80000000, 0x87ffffff][0m
[1;34m[../csrc/monitor.c:211 load_img] The image is /home/mubai/ysyx-workbench/am-kernels/tests/cpu-tests/build/hello-riscv32e-npc.bin, size = 9784[0m
[1;34m[../csrc/difftest/dut.c:70 init_difftest] Differential testing: [1;32mON[0m[0m
[1;34m[../csrc/difftest/dut.c:71 init_difftest] The result of every instruction will be compared with /home/mubai/ysyx-workbench/nemu/build/riscv32-nemu-interpreter-so. This will help you a lot for debugging, but also significantly reduce the performance. If it is not necessary, you can turn it off in menuconfig.[0m
[1;34m[../csrc/monitor.c:19 welcome] Trace: [1;32mON[0m[0m
[1;34m[../csrc/monitor.c:20 welcome] Itrace: [1;32mON[0m[0m
[1;34m[../csrc/monitor.c:21 welcome] Ftrace: [1;31mOFF[0m[0m
[1;34m[../csrc/monitor.c:22 welcome] Mtrace: [1;31mOFF[0m[0m
[1;34m[../csrc/monitor.c:23 welcome] Wtrace: [1;31mOFF[0m[0m
[1;34m[../csrc/monitor.c:24 welcome] If trace is enabled, a log file will be generated to record the trace. This may lead to a large log file. If it is not necessary, you can disable it in menuconfig[0m
[1;34m[../csrc/monitor.c:27 welcome] Build time: 15:44:46, Aug  7 2025[0m
0x80000000: 00 00 04 13 mv	s0, zero
0x80001ce8: 02 11 20 23 sw	ra, 0x20(sp)
0x80001cec: 00 06 04 13 mv	s0, a2
0x80001cf0: 00 05 02 93 mv	t0, a0
0x80001cf4: 00 07 06 13 mv	a2, a4
0x80001cf8: 04 05 96 63 bnez	a1, 0x4c
0x80001cfc: 20 06 9e 63 bnez	a3, 0x21c
0x80001d00: 00 e1 20 23 sw	a4, 0(sp)
0x80001d04: 02 07 00 63 beqz	a4, 0x20
0x80001d08: 00 04 05 93 mv	a1, s0
0x80001d0c: 00 a1 22 23 sw	a0, 4(sp)
0x80001d10: 66 c0 00 ef jal	0x66c
0x8000237c: 00 00 82 93 mv	t0, ra
0x80002380: fb 5f f0 ef jal	-0x4c
0x80002334: 00 05 86 13 mv	a2, a1
0x80002338: 00 05 05 93 mv	a1, a0
0x8000233c: ff f0 05 13 addi	a0, zero, -1
0x80002340: 02 06 0c 63 beqz	a2, 0x38
0x80002344: 00 10 06 93 addi	a3, zero, 1
0x80002348: 00 b6 7a 63 bgeu	a2, a1, 0x14
0x8000235c: 00 00 05 13 mv	a0, zero
0x80002360: 00 c5 e6 63 bltu	a1, a2, 0xc
0x8000236c: 00 16 d6 93 srli	a3, a3, 1
0x80002370: 00 16 56 13 srli	a2, a2, 1
0x80002374: fe 06 96 e3 bnez	a3, -0x14
0x80002378: 00 00 80 67 ret
0x80002384: 00 05 85 13 mv	a0, a1
0x80002388: 00 02 80 67 jr	t0
0x80001d14: 00 01 26 03 lw	a2, 0(sp)
0x80001d18: 00 41 22 83 lw	t0, 4(sp)
0x80001d1c: 00 a6 20 23 sw	a0, 0(a2)
0x80001d20: 00 06 22 23 sw	zero, 4(a2)
0x80001d24: 00 04 05 93 mv	a1, s0
0x80001d28: 00 02 85 13 mv	a0, t0
0x80001d2c: 60 80 00 ef jal	0x608
0x80002334: 00 05 86 13 mv	a2, a1
0x80002338: 00 05 05 93 mv	a1, a0
0x8000233c: ff f0 05 13 addi	a0, zero, -1
0x80002340: 02 06 0c 63 beqz	a2, 0x38
0x80002344: 00 10 06 93 addi	a3, zero, 1
0x80002348: 00 b6 7a 63 bgeu	a2, a1, 0x14
0x8000235c: 00 00 05 13 mv	a0, zero
0x80002360: 00 c5 e6 63 bltu	a1, a2, 0xc
0x8000236c: 00 16 d6 93 srli	a3, a3, 1
0x80002370: 00 16 56 13 srli	a2, a2, 1
0x80002374: fe 06 96 e3 bnez	a3, -0x14
0x80002378: 00 00 80 67 ret
0x80001d30: 00 00 05 93 mv	a1, zero
0x80001d34: 02 01 20 83 lw	ra, 0x20(sp)
0x80001d38: 01 c1 24 03 lw	s0, 0x1c(sp)
0x80001d3c: 02 41 01 13 addi	sp, sp, 0x24
0x80001d40: 00 00 80 67 ret
0x800021b4: 00 04 a7 83 lw	a5, 0(s1)
0x800021b8: 00 44 a5 83 lw	a1, 4(s1)
0x800021bc: 01 41 20 83 lw	ra, 0x14(sp)
0x800021c0: 00 87 c7 b3 xor	a5, a5, s0
0x800021c4: 00 85 c5 b3 xor	a1, a1, s0
0x800021c8: 40 87 85 33 sub	a0, a5, s0
0x800021cc: 40 85 85 b3 sub	a1, a1, s0
0x800021d0: 01 01 24 03 lw	s0, 0x10(sp)
0x800021d4: 00 a7 b7 b3 sltu	a5, a5, a0
0x800021d8: 00 c1 24 83 lw	s1, 0xc(sp)
0x800021dc: 40 f5 85 b3 sub	a1, a1, a5
0x800021e0: 01 81 01 13 addi	sp, sp, 0x18
0x800021e4: 00 00 80 67 ret
0x80000ef0: 02 c1 27 83 lw	a5, 0x2c(sp)
0x80000ef4: 00 81 23 83 lw	t2, 8(sp)
0x80000ef8: 03 05 02 93 addi	t0, a0, 0x30
0x80000efc: 00 00 06 93 mv	a3, zero
0x80000f00: 00 04 85 13 mv	a0, s1
0x80000f04: 00 07 85 93 mv	a1, a5
0x80000f08: 00 a0 06 13 addi	a2, zero, 0xa
0x80000f0c: fe 53 8f a3 sb	t0, -1(t2)
0x80000f10: 1d 40 10 ef jal	0x11d4
0x800020e4: 41 f5 d3 13 srai	t1, a1, 0x1f
0x800020e8: 41 f6 d7 93 srai	a5, a3, 0x1f
0x800020ec: 00 65 42 b3 xor	t0, a0, t1
0x800020f0: 00 f6 43 b3 xor	t2, a2, a5
0x800020f4: 40 f3 86 33 sub	a2, t2, a5
0x800020f8: 40 62 85 33 sub	a0, t0, t1
0x800020fc: 00 65 c5 b3 xor	a1, a1, t1
0x80002100: 00 f6 c6 b3 xor	a3, a3, a5
0x80002104: 00 c3 b3 b3 sltu	t2, t2, a2
0x80002108: 40 f6 86 b3 sub	a3, a3, a5
0x8000210c: 00 a2 b2 b3 sltu	t0, t0, a0
0x80002110: 40 65 85 b3 sub	a1, a1, t1
0x80002114: ff 41 01 13 addi	sp, sp, -0xc
0x80002118: 00 00 07 13 mv	a4, zero
0x8000211c: 40 76 86 b3 sub	a3, a3, t2
0x80002120: 40 55 85 b3 sub	a1, a1, t0
0x80002124: 00 81 22 23 sw	s0, 4(sp)
0x80002128: 00 11 24 23 sw	ra, 8(sp)
0x8000212c: 00 f3 44 33 xor	s0, t1, a5
0x80002130: bb 1f f0 ef jal	-0x450
0x80001ce0: fd c1 01 13 addi	sp, sp, -0x24
0x80001ce4: 00 81 2e 23 sw	s0, 0x1c(sp)
0x80001ce8: 02 11 20 23 sw	ra, 0x20(sp)
0x80001cec: 00 06 04 13 mv	s0, a2
0x80001cf0: 00 05 02 93 mv	t0, a0
0x80001cf4: 00 07 06 13 mv	a2, a4
0x80001cf8: 04 05 96 63 bnez	a1, 0x4c
0x80001cfc: 20 06 9e 63 bnez	a3, 0x21c
0x80001d00: 00 e1 20 23 sw	a4, 0(sp)
0x80001d04: 02 07 00 63 beqz	a4, 0x20
0x80001d24: 00 04 05 93 mv	a1, s0
0x80001d28: 00 02 85 13 mv	a0, t0
0x80001d2c: 60 80 00 ef jal	0x608
0x80002334: 00 05 86 13 mv	a2, a1
0x80002338: 00 05 05 93 mv	a1, a0
0x8000233c: ff f0 05 13 addi	a0, zero, -1
0x80002340: 02 06 0c 63 beqz	a2, 0x38
0x80002344: 00 10 06 93 addi	a3, zero, 1
0x80002348: 00 b6 7a 63 bgeu	a2, a1, 0x14
0x8000235c: 00 00 05 13 mv	a0, zero
0x80002360: 00 c5 e6 63 bltu	a1, a2, 0xc
0x8000236c: 00 16 d6 93 srli	a3, a3, 1
0x80002370: 00 16 56 13 srli	a2, a2, 1
0x80002374: fe 06 96 e3 bnez	a3, -0x14
0x80002378: 00 00 80 67 ret
0x80001d30: 00 00 05 93 mv	a1, zero
0x80001d34: 02 01 20 83 lw	ra, 0x20(sp)
0x80001d38: 01 c1 24 03 lw	s0, 0x1c(sp)
0x80001d3c: 02 41 01 13 addi	sp, sp, 0x24
0x80001d40: 00 00 80 67 ret
0x80002134: 00 85 47 33 xor	a4, a0, s0
0x80002138: 00 85 c5 b3 xor	a1, a1, s0
0x8000213c: 40 87 05 33 sub	a0, a4, s0
0x80002140: 00 81 20 83 lw	ra, 8(sp)
0x80002144: 40 85 85 b3 sub	a1, a1, s0
0x80002148: 00 41 24 03 lw	s0, 4(sp)
0x8000214c: 00 a7 37 33 sltu	a4, a4, a0
0x80002150: 40 e5 85 b3 sub	a1, a1, a4
0x80002154: 00 c1 01 13 addi	sp, sp, 0xc
0x80002158: 00 00 80 67 ret
0x80000f14: 00 a5 e6 b3 or	a3, a1, a0
0x80000f18: 00 05 87 93 mv	a5, a1
0x80000f1c: 00 05 04 93 mv	s1, a0
0x80000f20: fa 06 94 e3 bnez	a3, -0x58
0x80000f24: 01 41 27 83 lw	a5, 0x14(sp)
0x80000f28: 00 04 05 13 mv	a0, s0
0x80000f2c: 03 81 26 03 lw	a2, 0x38(sp)
0x80000f30: 03 c1 24 83 lw	s1, 0x3c(sp)
0x80000f34: 04 01 24 03 lw	s0, 0x40(sp)
0x80000f38: 04 41 22 83 lw	t0, 0x44(sp)
0x80000f3c: 04 81 23 03 lw	t1, 0x48(sp)
0x80000f40: 03 41 23 83 lw	t2, 0x34(sp)
0x80000f44: 82 f5 44 e3 blt	a0, a5, -0x7d8
0x80000f48: 86 1f f0 6f j	-0x7a0
0x800007a8: 66 06 0c 63 beqz	a2, 0x678
0x80000e20: 02 41 27 83 lw	a5, 0x24(sp)
0x80000e24: 3c 07 84 63 beqz	a5, 0x3c8
0x800011ec: 02 01 26 83 lw	a3, 0x20(sp)
0x800011f0: 00 05 07 93 mv	a5, a0
0x800011f4: dc 06 88 63 beqz	a3, -0xa30
0x800007c4: 40 f4 87 33 sub	a4, s1, a5
0x800007c8: 00 e0 44 63 bgtz	a4, 8
0x800007cc: 00 07 84 93 mv	s1, a5
0x800007d0: 00 01 26 83 lw	a3, 0(sp)
0x800007d4: 00 96 86 b3 add	a3, a3, s1
0x800007d8: 00 d1 20 23 sw	a3, 0(sp)
0x800007dc: 01 81 26 83 lw	a3, 0x18(sp)
0x800007e0: 1a 06 8a e3 beqz	a3, 0x9b4
0x80001194: 02 81 26 03 lw	a2, 0x28(sp)
0x80001198: 02 00 06 93 addi	a3, zero, 0x20
0x8000119c: 00 06 0a 63 beqz	a2, 0x14
0x800011b0: ff f7 06 13 addi	a2, a4, -1
0x800011b4: 02 e0 5a e3 blez	a4, 0x834
0x800019e8: 00 06 07 13 mv	a4, a2
0x800019ec: 00 07 84 63 beqz	a5, 8
0x800019f0: df 9f e0 6f j	-0x1208
0x800007e8: 00 c1 26 03 lw	a2, 0xc(sp)
0x800007ec: 0a 01 03 93 addi	t2, sp, 0xa0
0x800007f0: 00 f3 87 b3 add	a5, t2, a5
0x800007f4: 00 04 02 93 mv	t0, s0
0x800007f8: 00 64 7c 63 bgeu	s0, t1, 0x18
0x800007fc: ff f7 c6 83 lbu	a3, -1(a5)
0x80000800: 00 86 02 b3 add	t0, a2, s0
0x80000804: 00 14 04 13 addi	s0, s0, 1
0x80000808: 00 d2 80 23 sb	a3, 0(t0)
0x8000080c: 00 04 02 93 mv	t0, s0
0x80000810: ff f7 87 93 addi	a5, a5, -1
0x80000814: fe f3 90 e3 bne	t2, a5, -0x20
0x800007f4: 00 04 02 93 mv	t0, s0
0x800007f8: 00 64 7c 63 bgeu	s0, t1, 0x18
0x800007fc: ff f7 c6 83 lbu	a3, -1(a5)
0x80000800: 00 86 02 b3 add	t0, a2, s0
0x80000804: 00 14 04 13 addi	s0, s0, 1
0x80000808: 00 d2 80 23 sb	a3, 0(t0)
0x8000080c: 00 04 02 93 mv	t0, s0
0x80000810: ff f7 87 93 addi	a5, a5, -1
0x80000814: fe f3 90 e3 bne	t2, a5, -0x20
0x80000818: 01 81 27 83 lw	a5, 0x18(sp)
0x8000081c: bc 07 88 e3 beqz	a5, -0x430
0x800003ec: 01 c1 27 83 lw	a5, 0x1c(sp)
0x800003f0: 00 17 84 93 addi	s1, a5, 1
0x800003f4: d4 1f f0 6f j	-0x2c0
0x80000134: 00 41 27 83 lw	a5, 4(sp)
0x80000138: 00 97 87 b3 add	a5, a5, s1
0x8000013c: 00 07 c7 83 lbu	a5, 0(a5)
0x80000140: fa 07 9e e3 bnez	a5, -0x44
0x800000fc: 02 50 07 13 addi	a4, zero, 0x25
0x80000100: 00 04 02 93 mv	t0, s0
0x80000104: 00 14 86 93 addi	a3, s1, 1
0x80000108: 06 e7 8c 63 beq	a5, a4, 0x78
0x8000010c: 00 01 27 03 lw	a4, 0(sp)
0x80000110: 00 17 07 13 addi	a4, a4, 1
0x80000114: 00 e1 20 23 sw	a4, 0(sp)
0x80000118: 00 64 7c 63 bgeu	s0, t1, 0x18
0x8000011c: 00 c1 27 03 lw	a4, 0xc(sp)
0x80000120: 00 87 02 b3 add	t0, a4, s0
0x80000124: 00 14 04 13 addi	s0, s0, 1
0x80000128: 00 f2 80 23 sb	a5, 0(t0)
0x8000012c: 00 04 02 93 mv	t0, s0
0x80000130: 00 06 84 93 mv	s1, a3
0x80000134: 00 41 27 83 lw	a5, 4(sp)
0x80000138: 00 97 87 b3 add	a5, a5, s1
0x8000013c: 00 07 c7 83 lbu	a5, 0(a5)
0x80000140: fa 07 9e e3 bnez	a5, -0x44
0x800000fc: 02 50 07 13 addi	a4, zero, 0x25
0x80000100: 00 04 02 93 mv	t0, s0
0x80000104: 00 14 86 93 addi	a3, s1, 1
0x80000108: 06 e7 8c 63 beq	a5, a4, 0x78
0x8000010c: 00 01 27 03 lw	a4, 0(sp)
0x80000110: 00 17 07 13 addi	a4, a4, 1
0x80000114: 00 e1 20 23 sw	a4, 0(sp)
0x80000118: 00 64 7c 63 bgeu	s0, t1, 0x18
0x8000011c: 00 c1 27 03 lw	a4, 0xc(sp)
0x80000120: 00 87 02 b3 add	t0, a4, s0
0x80000124: 00 14 04 13 addi	s0, s0, 1
0x80000128: 00 f2 80 23 sb	a5, 0(t0)
0x8000012c: 00 04 02 93 mv	t0, s0
0x80000130: 00 06 84 93 mv	s1, a3
0x80000134: 00 41 27 83 lw	a5, 4(sp)
0x80000138: 00 97 87 b3 add	a5, a5, s1
0x8000013c: 00 07 c7 83 lbu	a5, 0(a5)
0x80000140: fa 07 9e e3 bnez	a5, -0x44
0x800000fc: 02 50 07 13 addi	a4, zero, 0x25
0x80000100: 00 04 02 93 mv	t0, s0
0x80000104: 00 14 86 93 addi	a3, s1, 1
0x80000108: 06 e7 8c 63 beq	a5, a4, 0x78
0x8000010c: 00 01 27 03 lw	a4, 0(sp)
0x80000110: 00 17 07 13 addi	a4, a4, 1
0x80000114: 00 e1 20 23 sw	a4, 0(sp)
0x80000118: 00 64 7c 63 bgeu	s0, t1, 0x18
0x8000011c: 00 c1 27 03 lw	a4, 0xc(sp)
0x80000120: 00 87 02 b3 add	t0, a4, s0
0x80000124: 00 14 04 13 addi	s0, s0, 1
0x80000128: 00 f2 80 23 sb	a5, 0(t0)
0x8000012c: 00 04 02 93 mv	t0, s0
0x80000130: 00 06 84 93 mv	s1, a3
0x80000134: 00 41 27 83 lw	a5, 4(sp)
0x80000138: 00 97 87 b3 add	a5, a5, s1
0x8000013c: 00 07 c7 83 lbu	a5, 0(a5)
0x80000140: fa 07 9e e3 bnez	a5, -0x44
0x800000fc: 02 50 07 13 addi	a4, zero, 0x25
0x80000100: 00 04 02 93 mv	t0, s0
0x80000104: 00 14 86 93 addi	a3, s1, 1
0x80000108: 06 e7 8c 63 beq	a5, a4, 0x78
0x8000010c: 00 01 27 03 lw	a4, 0(sp)
0x80000110: 00 17 07 13 addi	a4, a4, 1
0x80000114: 00 e1 20 23 sw	a4, 0(sp)
0x80000118: 00 64 7c 63 bgeu	s0, t1, 0x18
0x8000011c: 00 c1 27 03 lw	a4, 0xc(sp)
0x80000120: 00 87 02 b3 add	t0, a4, s0
0x80000124: 00 14 04 13 addi	s0, s0, 1
0x80000128: 00 f2 80 23 sb	a5, 0(t0)
0x8000012c: 00 04 02 93 mv	t0, s0
0x80000130: 00 06 84 93 mv	s1, a3
0x80000134: 00 41 27 83 lw	a5, 4(sp)
0x80000138: 00 97 87 b3 add	a5, a5, s1
0x8000013c: 00 07 c7 83 lbu	a5, 0(a5)
0x80000140: fa 07 9e e3 bnez	a5, -0x44
0x800000fc: 02 50 07 13 addi	a4, zero, 0x25
0x80000100: 00 04 02 93 mv	t0, s0
0x80000104: 00 14 86 93 addi	a3, s1, 1
0x80000108: 06 e7 8c 63 beq	a5, a4, 0x78
0x8000010c: 00 01 27 03 lw	a4, 0(sp)
0x80000110: 00 17 07 13 addi	a4, a4, 1
0x80000114: 00 e1 20 23 sw	a4, 0(sp)
0x80000118: 00 64 7c 63 bgeu	s0, t1, 0x18
0x8000011c: 00 c1 27 03 lw	a4, 0xc(sp)
0x80000120: 00 87 02 b3 add	t0, a4, s0
0x80000124: 00 14 04 13 addi	s0, s0, 1
0x80000128: 00 f2 80 23 sb	a5, 0(t0)
0x8000012c: 00 04 02 93 mv	t0, s0
0x80000130: 00 06 84 93 mv	s1, a3
0x80000134: 00 41 27 83 lw	a5, 4(sp)
0x80000138: 00 97 87 b3 add	a5, a5, s1
0x8000013c: 00 07 c7 83 lbu	a5, 0(a5)
0x80000140: fa 07 9e e3 bnez	a5, -0x44
0x800000fc: 02 50 07 13 addi	a4, zero, 0x25
0x80000100: 00 04 02 93 mv	t0, s0
0x80000104: 00 14 86 93 addi	a3, s1, 1
0x80000108: 06 e7 8c 63 beq	a5, a4, 0x78
0x8000010c: 00 01 27 03 lw	a4, 0(sp)
0x80000110: 00 17 07 13 addi	a4, a4, 1
0x80000114: 00 e1 20 23 sw	a4, 0(sp)
0x80000118: 00 64 7c 63 bgeu	s0, t1, 0x18
0x8000011c: 00 c1 27 03 lw	a4, 0xc(sp)
0x80000120: 00 87 02 b3 add	t0, a4, s0
0x80000124: 00 14 04 13 addi	s0, s0, 1
0x80000128: 00 f2 80 23 sb	a5, 0(t0)
0x8000012c: 00 04 02 93 mv	t0, s0
0x80000130: 00 06 84 93 mv	s1, a3
0x80000134: 00 41 27 83 lw	a5, 4(sp)
0x80000138: 00 97 87 b3 add	a5, a5, s1
0x8000013c: 00 07 c7 83 lbu	a5, 0(a5)
0x80000140: fa 07 9e e3 bnez	a5, -0x44
0x800000fc: 02 50 07 13 addi	a4, zero, 0x25
0x80000100: 00 04 02 93 mv	t0, s0
0x80000104: 00 14 86 93 addi	a3, s1, 1
0x80000108: 06 e7 8c 63 beq	a5, a4, 0x78
0x80000180: 00 41 27 83 lw	a5, 4(sp)
0x80000184: 00 24 87 13 addi	a4, s1, 2
0x80000188: 02 01 24 23 sw	zero, 0x28(sp)
0x8000018c: 00 d7 86 b3 add	a3, a5, a3
0x80000190: 02 01 26 23 sw	zero, 0x2c(sp)
0x80000194: 02 01 20 23 sw	zero, 0x20(sp)
0x80000198: 02 01 22 23 sw	zero, 0x24(sp)
0x8000019c: 00 01 2c 23 sw	zero, 0x18(sp)
0x800001a0: 00 06 c6 03 lbu	a2, 0(a3)
0x800001a4: 01 00 05 93 addi	a1, zero, 0x10
0x800001a8: 00 06 85 13 mv	a0, a3
0x800001ac: fe 06 07 93 addi	a5, a2, -0x20
0x800001b0: 0f f7 f7 93 andi	a5, a5, 0xff
0x800001b4: 02 f5 e0 63 bltu	a1, a5, 0x20
0x800001b8: 00 00 25 97 auipc	a1, 2
0x800001bc: 2e 05 85 93 addi	a1, a1, 0x2e0
0x800001c0: 00 27 97 93 slli	a5, a5, 2
0x800001c4: 00 b7 87 b3 add	a5, a5, a1
0x800001c8: 00 07 a7 83 lw	a5, 0(a5)
0x800001cc: 00 b7 87 b3 add	a5, a5, a1
0x800001d0: 00 07 80 67 jr	a5
0x800001d4: 00 c1 24 23 sw	a2, 8(sp)
0x800001d8: 02 a0 06 93 addi	a3, zero, 0x2a
0x800001dc: 0a d6 1e 63 bne	a2, a3, 0xbc
0x80000298: fd 06 06 93 addi	a3, a2, -0x30
0x8000029c: 00 41 26 03 lw	a2, 4(sp)
0x800002a0: 0f f6 f3 93 andi	t2, a3, 0xff
0x800002a4: 00 90 07 93 addi	a5, zero, 9
0x800002a8: ff f7 05 93 addi	a1, a4, -1
0x800002ac: 00 00 04 93 mv	s1, zero
0x800002b0: 00 e6 07 33 add	a4, a2, a4
0x800002b4: 00 90 06 13 addi	a2, zero, 9
0x800002b8: f4 77 ee e3 bltu	a5, t2, -0xa4
0x80000214: ff f0 07 93 addi	a5, zero, -1
0x80000218: 00 f1 2a 23 sw	a5, 0x14(sp)
0x8000021c: 00 81 27 83 lw	a5, 8(sp)
0x80000220: 02 e0 07 13 addi	a4, zero, 0x2e
0x80000224: 0e e7 82 63 beq	a5, a4, 0xe4
0x80000308: 00 41 27 83 lw	a5, 4(sp)
0x8000030c: 00 15 86 13 addi	a2, a1, 1
0x80000310: 02 a0 07 13 addi	a4, zero, 0x2a
0x80000314: 00 c7 85 33 add	a0, a5, a2
0x80000318: 00 05 47 83 lbu	a5, 0(a0)
0x8000031c: 00 f1 24 23 sw	a5, 8(sp)
0x80000320: 04 e7 9a e3 bne	a5, a4, 0x854
0x80000b74: fd 07 86 93 addi	a3, a5, -0x30
0x80000b78: 0f f6 f7 93 andi	a5, a3, 0xff
0x80000b7c: 00 90 07 13 addi	a4, zero, 9
0x80000b80: 20 f7 68 e3 bltu	a4, a5, 0xa10
0x80000b84: 00 41 27 83 lw	a5, 4(sp)
0x80000b88: 00 25 87 13 addi	a4, a1, 2
0x80000b8c: 00 90 03 93 addi	t2, zero, 9
0x80000b90: 00 e7 87 33 add	a4, a5, a4
0x80000b94: 00 06 05 93 mv	a1, a2
0x80000b98: 00 00 07 93 mv	a5, zero
0x80000b9c: 00 91 2a 23 sw	s1, 0x14(sp)
0x80000ba0: 00 07 46 03 lbu	a2, 0(a4)
0x80000ba4: 00 27 95 13 slli	a0, a5, 2
0x80000ba8: 00 f5 07 b3 add	a5, a0, a5
0x80000bac: 00 17 97 93 slli	a5, a5, 1
0x80000bb0: 00 f6 87 b3 add	a5, a3, a5
0x80000bb4: fd 06 06 93 addi	a3, a2, -0x30
0x80000bb8: 0f f6 f4 93 andi	s1, a3, 0xff
0x80000bbc: 00 07 05 13 mv	a0, a4
0x80000bc0: 00 15 85 93 addi	a1, a1, 1
0x80000bc4: 00 17 07 13 addi	a4, a4, 1
0x80000bc8: fc 93 fc e3 bgeu	t2, s1, -0x28
0x80000bcc: 01 41 24 83 lw	s1, 0x14(sp)
0x80000bd0: 00 c1 24 23 sw	a2, 8(sp)
0x80000bd4: 00 f1 2a 23 sw	a5, 0x14(sp)
0x80000bd8: e5 0f f0 6f j	-0x9b0
0x80000228: 00 41 27 03 lw	a4, 4(sp)
0x8000022c: 00 15 87 93 addi	a5, a1, 1
0x80000230: 00 f1 2e 23 sw	a5, 0x1c(sp)
0x80000234: 00 f7 07 33 add	a4, a4, a5
0x80000238: 00 81 27 83 lw	a5, 8(sp)
0x8000023c: 06 80 06 93 addi	a3, zero, 0x68
0x80000240: 12 d7 86 63 beq	a5, a3, 0x12c
0x80000244: 00 81 27 83 lw	a5, 8(sp)
0x80000248: 06 c0 06 93 addi	a3, zero, 0x6c
0x8000024c: 1a d7 86 63 beq	a5, a3, 0x1ac
0x80000250: 00 81 27 83 lw	a5, 8(sp)
0x80000254: 07 a0 06 93 addi	a3, zero, 0x7a
0x80000258: 10 d7 86 e3 beq	a5, a3, 0x90c
0x8000025c: 00 05 07 13 mv	a4, a0
0x80000260: 00 b1 2e 23 sw	a1, 0x1c(sp)
0x80000264: 00 00 05 13 mv	a0, zero
0x80000268: 00 81 27 83 lw	a5, 8(sp)
0x8000026c: 05 30 05 93 addi	a1, zero, 0x53
0x80000270: fd b7 86 93 addi	a3, a5, -0x25
0x80000274: 0f f6 f6 93 andi	a3, a3, 0xff
0x80000278: 12 d5 ea 63 bltu	a1, a3, 0x134
0x8000027c: 00 00 27 97 auipc	a5, 2
0x80000280: 26 07 87 93 addi	a5, a5, 0x260
0x80000284: 00 26 96 93 slli	a3, a3, 2
0x80000288: 00 f6 86 b3 add	a3, a3, a5
0x8000028c: 00 06 a6 83 lw	a3, 0(a3)
0x80000290: 00 f6 86 b3 add	a3, a3, a5
0x80000294: 00 06 80 67 jr	a3
0x8000046c: 01 01 26 03 lw	a2, 0x10(sp)
0x80000470: 7f f0 06 93 addi	a3, zero, 0x7ff
0x80000474: 00 46 27 03 lw	a4, 4(a2)
0x80000478: 00 06 23 83 lw	t2, 0(a2)
0x8000047c: 00 86 06 13 addi	a2, a2, 8
0x80000480: 01 47 57 93 srli	a5, a4, 0x14
0x80000484: 00 c7 15 93 slli	a1, a4, 0xc
0x80000488: 7f f7 f7 93 andi	a5, a5, 0x7ff
0x8000048c: 00 c1 24 23 sw	a2, 8(sp)
0x80000490: 01 f7 55 13 srli	a0, a4, 0x1f
0x80000494: 00 c5 d5 93 srli	a1, a1, 0xc
0x80000498: 00 d7 94 63 bne	a5, a3, 8
0x800004a0: 00 b3 e7 33 or	a4, t2, a1
0x800004a4: 00 f7 67 33 or	a4, a4, a5
0x800004a8: 56 07 16 e3 bnez	a4, 0xd6c
0x80001214: 01 41 26 83 lw	a3, 0x14(sp)
0x80001218: c0 17 87 13 addi	a4, a5, -0x3ff
0x8000121c: 02 e1 2a 23 sw	a4, 0x34(sp)
0x80001220: 3e 06 cc 63 bltz	a3, 0x3f8
0x80001224: 03 41 27 03 lw	a4, 0x34(sp)
0x80001228: 76 07 40 63 bltz	a4, 0x760
0x8000122c: 00 10 06 b7 lui	a3, 0x100
0x80001230: 00 b6 e6 33 or	a2, a3, a1
0x80001234: 03 41 26 83 lw	a3, 0x34(sp)
0x80001238: 03 40 07 13 addi	a4, zero, 0x34
0x8000123c: 52 d7 52 63 bge	a4, a3, 0x524
0x80001760: 03 41 27 83 lw	a5, 0x34(sp)
0x80001764: 40 f7 06 b3 sub	a3, a4, a5
0x80001768: fe 06 87 93 addi	a5, a3, -0x20
0x8000176c: 24 07 ce 63 bltz	a5, 0x25c
0x80001770: 00 f6 57 33 srl	a4, a2, a5
0x80001774: 00 00 07 93 mv	a5, zero
0x80001778: 00 00 06 93 mv	a3, zero
0x8000177c: 06 01 06 13 addi	a2, sp, 0x60
0x80001780: 04 91 24 23 sw	s1, 0x48(sp)
0x80001784: 04 81 28 23 sw	s0, 0x50(sp)
0x80001788: 04 61 2c 23 sw	t1, 0x58(sp)
0x8000178c: 00 c1 28 23 sw	a2, 0x10(sp)
0x80001790: 04 a1 22 23 sw	a0, 0x44(sp)
0x80001794: 04 b1 26 23 sw	a1, 0x4c(sp)
0x80001798: 04 51 2a 23 sw	t0, 0x54(sp)
0x8000179c: 00 06 83 13 mv	t1, a3
0x800017a0: 04 71 2e 23 sw	t2, 0x5c(sp)
0x800017a4: 00 07 04 13 mv	s0, a4
0x800017a8: 00 07 84 93 mv	s1, a5
0x800017ac: 01 01 27 83 lw	a5, 0x10(sp)
0x800017b0: 02 61 2e 23 sw	t1, 0x3c(sp)
0x800017b4: 00 13 03 13 addi	t1, t1, 1
0x800017b8: 00 67 82 b3 add	t0, a5, t1
0x800017bc: 00 a0 06 13 addi	a2, zero, 0xa
0x800017c0: 00 00 06 93 mv	a3, zero
0x800017c4: 00 04 05 13 mv	a0, s0
0x800017c8: 00 04 85 93 mv	a1, s1
0x800017cc: 02 61 2c 23 sw	t1, 0x38(sp)
